Account_Created,E,Datetime,Display_Name,Followers_Count,Friends_Count,isVerified,Label,Like_Count,Reply_Count,Retweet_Count,Statuses_Count,Text,Tweet_id,Username
2010-11-08 22:01:40+00:00,C,2021-03-12 10:55:08+00:00,Srilankamirror,14857,492,FALSE,0,0,0,0,149392,දකුණු අප්‍රිකානු නව කොරෝනා ප්‍රභේදය ආසාධිතයෙකු මෙරටින් හමුවෙයි https://t.co/PtasBDccKn,1.37E+18,SriLankaMirror
2015-05-19 06:51:20+00:00,C,2021-03-12 11:25:39+00:00,Fast News,1547,0,FALSE,0,1,0,0,84780,"දකුණු අප්‍රිකා කොවිඩ්-19 නව ප්‍රභේදය ආසාදිතයෙකු පළමු වරට ශ්‍රී ලංකාවෙන් හමුවෙයි https://t.co/kOCRfCItfY 
#SriLanka #Lka #FastNews",1.37E+18,FastNews_LK
2010-08-28 04:54:46+00:00,C,2021-03-13 04:47:53+00:00,Ada Derana Sinhala,110125,9,FALSE,0,12,0,2,117430,"ඇස්ට්‍රාසෙනෙකා එන්නත පිළිබඳ ලෝක සෞඛ්‍ය සංවිධානයෙන් සහතිකයක්

ඇස්ට්‍රාසෙනෙකා එන්නත තහනම් කිරීමේ අවශ්‍යතාවක් නොමැති බව ලෝක සෞඛ්‍ය සංවිධානය පවසයි.
#adaderanasinhala #lka #slnews #COVID19

වැඩි විස්තර - https://t.co/RXKZXjlMB7 https://t.co/PKUibzZDGH",1.37E+18,adaderanasin
2015-11-02 06:38:04+00:00,C,2021-03-13 04:48:21+00:00,SLBC News,110,211,FALSE,0,0,0,0,8337,දකුණු අප්‍රිකානු නව කොවිඩ් ප්‍රභේදය මෙරටින් හමුවෙයි - SLBC News ( Sinhala ) https://t.co/gtixx5kRZc via @SLBCnewslk https://t.co/USyl14NXc3,1.37E+18,SLBCnewslk
2014-07-04 09:37:14+00:00,C,2021-03-13 05:51:52+00:00,Lanka Daily,41,237,FALSE,0,0,0,0,3590,රුසියානු ස්පුට්නික් එන්නතත් ගෙන්වීමට සැරසේ https://t.co/1NUtSanbtt,1.37E+18,LankaDaily
2018-10-24 15:00:36+00:00,C,2021-03-13 13:21:37+00:00,Colombo Times,829,191,FALSE,0,0,0,0,23223,"දකුණු අප්‍රිකානු නව කොවිඩ් ප්‍රභේදය මෙරට ව්‍යාප්ත වුවහොත් දැඩි අවදානම් සහගත විය හැකියි
https://t.co/FO1LTf5Dzd",1.37E+18,colombo_times
2015-05-18 10:51:45+00:00,C,2021-03-14 09:27:32+00:00,ITN News,2007,3,FALSE,0,0,0,0,61737,උතුරු දිග ස්පාඤ්ඤයේ ආසාදිතයින් ඉහළ යාමත් සමඟ එන්නත්කරණය වේගවත් කෙරේ - Read More &gt;&gt;&gt; https://t.co/907anzG8Df #LKA #SriLanka https://t.co/UAZxUHZ8tF,1.37E+18,itnnewslk
2010-08-28 04:54:46+00:00,C,2021-03-14 14:39:56+00:00,Ada Derana Sinhala,110125,9,FALSE,0,3,0,1,117430,"එන්නත්කරණ වැඩසටහන ක්‍රියාත්මක වුවද සෞඛ්‍ය පුරුදු පිළිපැදීම අනිවාර්යයි

කොවිඩ් -19 වසංගතය සඳහා ඇති එකම විසඳුම එන්නත්කරණය පමණක් නොවන බව අවධාරණය කරගතයුතු බව...
#adaderanasinhala #lka #slnews #COVID19

වැඩි විස්තර - https://t.co/JN3Ju6TmaA https://t.co/Mz3KRdyrsi",1.37E+18,adaderanasin
2021-03-05 07:16:57+00:00,C,2021-03-14 14:45:49+00:00,ESAF Sri Lanka,49,100,FALSE,-1,0,1,0,52,"මේක වර්ථමාන කාන්තාවන් අතර ඉතාමත් සුලබ තත්වයක්.

එන්ඩොමෙට්‍රියෝසිස් තත්වය සම්පූර්ණයෙන්ම
සුව කරන්න අපහසු වුනත්, රෝග ලක්ෂණ විශේෂයෙන් තද කැක්කුම් හා අධික රුධිර වහනය පාලනය කරලා, දරුඵල අහිමි වීම වගේ අනිකුත් සංකූලතා ඇතිවීම වලක්වා ගන්න පුලුවන්.",1.37E+18,esaf_sl
2010-07-07 08:53:27+00:00,C,2021-03-15 09:00:14+00:00,Gossip Lanka News,6706,4,FALSE,-1,0,0,0,34153,"මේ දිනවල ශ්‍රී ලංකාවේද කොරෝනා එන්නත් කරණය සඳහා භාවිත කරන ඇස්ට්‍රාසෙනෙකා එන්නත ගැන  දැන් ලොව පුරා සංවාදයක් බිහිව ඇත. රටවල් ගණනාවක් මගින් තාවකාලිකව එන්නත ප්‍රතික්ෂේප කිරීමත් ලෝක සෞඛ්‍ය සංවිධානය එය ගැටලුවක් ලෙස නොදැකීමත් සම්බන්ධ නවතම තත්වය මෙසේය. 

එන්නත භා… https://t.co/fW1aeU5Igj",1.37E+18,gossiplanka
2010-08-26 08:39:05+00:00,C,2021-03-16 05:03:50+00:00,"Sunil Govinnage, PhD",679,2552,FALSE,1,0,0,0,8246,"@charith9 ඔබතුමාට කරුණාවෙන් දන්වා සිටින්නේ ශ්‍රී ලංකාවේ කොරෝනා වසංගතය සාමාන්‍ය තත්වයට පත්ව නැති බවය. එසේම රෝගය වැළැක්වීම සදහා දැනට භාවිතා කරන ඇස්ට්‍රා සෙනෙකා එන්නත, ලංකාවේ සොයාගෙන ඇති දකුණු අප්‍රිකානු ප්‍රභේදය වැලැක්වීමට නොහැකි බව ද සැලකිය යුතුය. (මතු සම්බන්ධයි)",1.37E+18,blackaustralian
2020-06-06 07:08:54+00:00,C,2021-03-16 14:32:24+00:00,𝕎𝕒𝕣𝕦🦁𝔸𝕟❤️,3460,429,FALSE,-1,8,0,0,12909,"ඒ උන්ගෙ හැටි මොන මගුල කිව්වත් හිනාවෙන එක උන්ගෙ ගතිය 
බලෙන් හරි උදව් කරන එක පුන්චි දේවල් ගැනත් මහ ලොකුවට හිතන එක 
තව එකෙක් දුකෙන් ඉන්නව බලන් ඉන්න බැරි එක උන්ගෙ ප්‍රධානම රෝග ලක්ෂණ 
එහෙම අය ඉන්නව සැලකිල්ලෙන් බලන්න 
හැමදේටම හිනාවෙන කෙනෙක් දැක්කොත් එයා ගැන විශේෂ අවධානයක් දෙන්න🖤

උ.ගැ",1.37E+18,WaruAnu
2021-01-24 19:07:30+00:00,C,2021-03-17 13:15:06+00:00,𝚂𝚑𝚊𝚐𝚐𝚢 🇱🇰,523,399,FALSE,-1,0,1,0,820,@iampiyumi_ මෝඩකමේ ප්‍රභේදය අනුව වෙනස් කරගන්න/වෙන්න පුලුවන් ඉත්ක්ං 😂,1.37E+18,TharinduDeshan_
2020-12-29 09:56:15+00:00,C,2021-03-18 06:58:44+00:00,NewsLanka24,19,24,FALSE,0,0,0,0,1289,කොරෝනා ප්‍රතිදේහ සහිතව උපත ලැබූ ලොව පළමු දරුවා අමෙරිකාවේදී උපත ලබා තිබෙනවා. https://t.co/ybkvL6wsXA,1.37E+18,NLanka24
2020-12-29 09:53:47+00:00,C,2021-03-18 06:59:24+00:00,DawaseNews,24,3,FALSE,0,0,0,0,3369,කොරෝනා ප්‍රතිදේහ සහිතව උපත ලැබූ ලොව පළමු දරුවා අමෙරිකාවේදී උපත ලබා තිබෙනවා. https://t.co/Up5XwzPAus,1.37E+18,DawaseNews
2010-05-27 06:26:30+00:00,C,2021-03-21 03:10:02+00:00,editor@lankanewsweb.com,2264,351,FALSE,0,0,0,0,80854,චීනයේ සයිනොෆාම් කොවිඩ් එන්නත ඉදිරි සති දෙක තුළ ලංකාවට ගේන්න පුළුවන් වෙයි - ඇමති චන්න https://t.co/rEj1LAbmjV #LNW,1.37E+18,lnwsrilanka
2020-03-31 17:58:39+00:00,C,2021-03-23 05:44:59+00:00,noizenews,1019,28,FALSE,0,0,0,1,6015,ස්වභාවිකවම ඔබේ ප්‍රතිශක්තිය ඉහළ නැංවිය හැකි ආහාර වර්ග 10ක්. https://t.co/8mdtXLJf9K,1.37E+18,NoizeNews
2020-12-29 09:56:15+00:00,C,2021-03-23 11:18:21+00:00,NewsLanka24,19,24,FALSE,0,0,0,0,1289,GMOA මගින් කොවිඩ් එන්නත්කරණය පිළිබඳ දැනුවත් කිරීමක් https://t.co/ynJrMUaQi2,1.37E+18,NLanka24
2021-02-04 06:36:52+00:00,C,2021-03-23 11:19:57+00:00,අපේ Media Social Media,21,12,FALSE,-1,0,0,0,1373,GMOA මගින් කොවිඩ් එන්නත්කරණය පිළිබඳ දැනුවත් කිරීමක් https://t.co/ACeCsOBCu8,1.37E+18,MediaSocialMed1
2010-08-28 04:54:46+00:00,C,2021-03-24 04:44:02+00:00,Ada Derana Sinhala,110125,9,FALSE,-1,13,0,1,117430,"ස්පුට්නික් V කොවිඩ් එන්නත් මිලියන 7ක් මිල දී ගැනීමට කැබිනට් අනුමැතිය

රුසියාවේ නිෂ්පාදිත “ස්පුට්නික් V“ කොවිඩ් එන්නත් මිලියන හතක් මිල දී ගැනීම සඳහා කැබිනට් අනුමැතිය හිමිව තිබේ.
#adaderanasinhala #lka #slnews #covid19 #srilanka

වැඩි විස්තර -https://t.co/I01gllIOk8 https://t.co/9JqOVmKGPq",1.37E+18,adaderanasin
2017-06-08 09:14:44+00:00,C,2021-03-24 04:49:14+00:00,UTV,421,0,FALSE,0,0,0,0,35887,"ස්පුට්නික් ෆයිව් එන්නත් මිලියන 7ක් මිලදී ගැනීමට කැබිනට් අනුමැතිය - 
https://t.co/XtwO0oEyqs 
#SriLanka #Lka #UTV #UTVNews #SputnikV 
#BE_INFORMED_WHEREVER_YOU_ARE",1.37E+18,UTVNewsLK
2010-05-23 12:41:21+00:00,C,2021-03-24 05:09:59+00:00,Dinamina Newspaper,1594,56,FALSE,0,1,0,0,64147,රුසියානු ස්පුට්නික් එන්නත මිල දී ගැනීමට කැබිනට් අනුමැතිය https://t.co/CNHCxLAJxL,1.37E+18,Dinaminanews
2017-09-21 04:39:40+00:00,C,2021-03-24 05:14:30+00:00,Newsi,584,46,FALSE,1,2,0,0,15284,@newsi_lk: “ස්පුට්නික් V” එන්නත් මිලියන 7ක් මිලදී ගැනීමට කැබිනට් අනුමැතිය https://t.co/Byfnk71QFn,1.37E+18,newsi_lk
2020-12-29 09:53:47+00:00,C,2021-03-24 05:51:51+00:00,DawaseNews,24,3,FALSE,0,0,0,0,3369,“ස්පුට්නික් V“ කොවිඩ් එන්නත් මිලියන 07ක් මිලදී ගැනීමට කැබිනට් අනුමැතිය https://t.co/peWMK2t0PJ,1.37E+18,DawaseNews
2010-11-08 22:01:40+00:00,C,2021-03-24 06:03:00+00:00,Srilankamirror,14857,492,FALSE,1,0,0,0,149392,ස්පුට්නික් එන්නත් මාත්‍රා මිලියන් 7ක් මිලදී ගන්න කැබිනට් අනුමැතිය https://t.co/XIMDjzV5qP,1.37E+18,SriLankaMirror
2020-06-18 12:40:56+00:00,C,2021-03-24 08:03:17+00:00,NewsNow,5,93,FALSE,0,0,0,0,1948,ස්පුට්නික් V කොවිඩ් එන්නත් මිලියන 7ක් මිල දී ගැනීමට කැබිනට් අනුමැතිය &gt;&gt;&gt; https://t.co/ssrUm9dFJu,1.37E+18,NewsNowMedia
2010-07-07 08:53:27+00:00,C,2021-03-24 08:30:18+00:00,Gossip Lanka News,6706,4,FALSE,0,0,0,0,34153,"වයස අවුරුදු 10 සහ ඊට අඩු වයසේ පසුවන දරුවන් තුළ වැඩිහිටියන්ට සාපේක්ෂව නව කොරෝනා වෛරසයට (COVID-19)  එරෙහිව වඩා වැඩි ප්‍රතිදේහ ප්‍රමාණයක් නිපදවෙන බව අලුත්ම අධ්‍යයනයක් මගින් පෙන්වා දී තිබේ. 

 එක්සත් ජනපදයේ Weill Cornell Medicine නම් ආයතනයේ පර්යේෂකයන් පිරිසක… https://t.co/zybsY2AY2H",1.37E+18,gossiplanka
2010-07-07 08:53:27+00:00,C,2021-03-25 05:43:59+00:00,Gossip Lanka News,6706,4,FALSE,1,0,0,0,34153,"ශ්‍රී ලංකාවේ එන්නත්කරණය ඇරඹීමටද මුල්වූ ඉන්දියාවේ නිෂ්පාදනය කරන ඔක්ස්ෆර්ඩ් ඇස්ට්‍රා සෙනෙකා කොවිඩ් ආසාදනය වළක්වන එන්නත, අපනයනය තාවකාලිකව නැවැත්වීමට ඉන්දියාව තීරණය කර තිබෙයි.
ඉන්දියාව මෙසේ තීරණය කර ඇත්තේ එන්නත සම්බන්ධයෙන් පවතින ඉහළ ඉල්ලුමත් එම ඉල්ලුමට සරිලන… https://t.co/MIRsKz7Cf7",1.37E+18,gossiplanka
2011-09-02 10:13:56+00:00,C,2021-03-25 08:53:20+00:00,Lankadeepa,65182,9,FALSE,-1,1,0,0,63203,පාසල් සිසුන් සදහා ප්‍රමිතියෙන් යුතු මුඛ ආවරණ ලබා දිය යුතුයි. https://t.co/JoEn2FGzSM,1.38E+18,LankadeepaNews
2014-07-04 09:37:14+00:00,C,2021-03-26 05:10:35+00:00,Lanka Daily,41,237,FALSE,1,0,0,0,3590,ඇස්ට‍්‍රාසෙනෙකා එන්නතේ දෙවැනි මාත‍්‍රා එන්නත්කරණය අපේ‍්‍රල් 10 වැනිදායින් පසු https://t.co/3NS06Jbzrr,1.38E+18,LankaDaily
2019-01-23 08:18:38+00:00,C,2021-03-26 05:27:22+00:00,Emanisa.lk - එමනිසා,1251,143,FALSE,1,0,0,0,12502,"ඇමැති විමල් කුරුඳු දුම්වැටි ප්‍රවර්ධනය කළ නිසා දුම්කොළ පාලනයට දුන් අරමුදල් කපනවා….! – ලෝක සෞඛ්‍ය සංවිධානය…
https://t.co/08pZ4zWumy https://t.co/aye1xQgR9L",1.38E+18,Emanisa12
2010-08-28 04:54:46+00:00,C,2021-03-26 06:16:25+00:00,Ada Derana Sinhala,110125,9,FALSE,0,1,0,0,117430,"චීනයේ සයිනොෆාම් එන්නත් තොගය බදාදා දිවයිනට

චීනයේ සයිනොෆාම් කොවිඩ් එන්නත් මාත්‍රා ලක්ෂ 6ක් එළඹෙන 31 වනදා මෙරටට ලැබෙන බව වාර්තා වේ.
#adaderanasinhala #lka #slnews #srilanka

වැඩි විස්තර - https://t.co/obpdZn3VTN https://t.co/TLo6w9IaLa",1.38E+18,adaderanasin
2018-10-24 15:00:36+00:00,C,2021-03-26 06:44:50+00:00,Colombo Times,829,191,FALSE,0,0,0,0,23223,"චීනයේ “සයිනොෆාම්” එන්නත් තොගය මෙරටට එන දිනය රාජ්‍ය අමාත්‍යවරයා හෙළිකරයි
https://t.co/BF62xn68CL",1.38E+18,colombo_times
2010-11-08 22:01:40+00:00,C,2021-03-26 08:38:37+00:00,Srilankamirror,14857,492,FALSE,-1,1,0,0,149392,චීනයේ සයිනොෆාම් එන්නත් තොගය බදාදා දිවයිනට https://t.co/16t5yyw3M0,1.38E+18,SriLankaMirror
2020-02-13 09:52:11+00:00,C,2021-03-26 08:50:14+00:00,kasukusu.lk,1,11,FALSE,0,0,0,0,459,79%ක් සාර්ථක චීනයේ “සයිනොෆාම්” බදාදා ලංකාවට https://t.co/yZv0M3DYGl,1.38E+18,Kasukusu_lk
2010-08-26 08:39:05+00:00,C,2021-03-27 04:32:35+00:00,"Sunil Govinnage, PhD",679,2552,FALSE,1,0,0,0,8246,"@charith9 ආර්ථික අර්බුධයෙන් ඇතිවන ප්‍රධාන  ගැටලුව වන්නේ ජනගහනයෙන් අවම ලෙස 70%කට එන්නත් ලබාදීමට නොහැකිවීමය. මුදල් හිගය නිසා ඇනවුම් කරන චීන සහ රුසියානු එන්නත්, ඇස්ට්‍රා සෙනෙකා එන්නතේ ප්‍රථම මාත්‍රාව ලබා දී ඇති ලක්ෂ සංඛ්‍යාතක ජනතාවට, දෙවන මාත්‍රාව ලබා දීය නොහැක. මේ පිළිබදව පරීක්ෂණ සිදුකොට නැත",1.38E+18,blackaustralian
2015-05-18 10:51:45+00:00,C,2021-03-29 06:24:53+00:00,ITN News,2007,3,FALSE,1,1,0,0,61737,චීනයේ සයිනොෆාම් එන්නත් මාත්‍රා ලක්ෂ 06ක් මේ සතියේ දිවයිනට - Read More &gt;&gt;&gt; https://t.co/zZlLhscLSU #LKA #SriLanka https://t.co/QMyJMfYFUg,1.38E+18,itnnewslk
2011-08-09 03:29:46+00:00,C,2021-03-29 08:51:03+00:00,Hiru News,119923,54,FALSE,0,4,0,0,59969,"ඇස්ට්‍රා සෙනෙකා දෙවන මාත්‍රාව අප්‍රේල් 19 වනදා සිට (වීඩියෝ)
වැඩි විස්තර &gt;&gt;&gt; https://t.co/o7PPMemrT8

#HiruNews #lka #SriLanka #COVID19SL https://t.co/iS67YAicTq",1.38E+18,hirunews
2015-05-19 06:51:20+00:00,C,2021-03-29 09:43:12+00:00,Fast News,1547,0,FALSE,0,0,0,0,84780,"කොවිඩ් එන්නතේ දෙවන මාත්‍රාව ලබා දෙන දිනය මෙන්න 
https://t.co/y9DdCdKJdS 
#SriLanka #Lka #FastNews",1.38E+18,FastNews_LK
2020-03-31 17:58:39+00:00,C,2021-03-30 05:43:12+00:00,noizenews,1019,28,FALSE,0,0,0,0,6015,ඇස්ට්‍රාසෙනෙකා එන්නතින් ප්‍රතිදේහ වර්ධනය වෙලා – පළමු මාත්‍රාවෙන් මෙරට පුද්ගලයින්ට සාර්ථක ප්‍රතිඵල! https://t.co/dV7llfk5Kb,1.38E+18,NoizeNews
2015-02-16 07:20:22+00:00,C,2021-03-30 06:46:06+00:00,Mawbima.lk,7986,30,FALSE,0,6,0,1,50669,"මහාචාර්ය නීලිකා මලවිගේ දායක වුණු කොරෝනා ප්‍රතිදේහ හඳුනා ගන්නා ඔක්ස්ෆර්ඩ් විශ්වවිද්‍යාලයේ දැවැන්ත පර්යේෂණයක් ඵල දරයි
https://t.co/RclQrBYg2F",1.38E+18,mawbimaonline
2020-12-29 09:53:47+00:00,C,2021-03-31 05:51:25+00:00,DawaseNews,24,3,FALSE,0,0,0,0,3369,මෙරට කොවිඩ් එන්නත්කරණය ලක්ෂ නවය ඉක්මවයි https://t.co/VEsslqOjqg,1.38E+18,DawaseNews
2019-08-30 17:32:54+00:00,C,2021-03-31 14:49:22+00:00,@BizColombo,4339,2738,FALSE,0,3,1,0,7718,"WHO Report into COVID Pandemic Origins 

ලෝක සෞඛ්‍ය සංවිධානය කොවිඩ් වසංගතයේ සුළමුළ සෙවීම සඳහා චීනයේ සිදුකල ක්ෂේස්ත්‍ර පරීක්ෂාවේ මූලික වාර්තා නිකුත්වී තිබෙනවා. 

වෛරසයේ මුල ජීව-සත්ව වෙළඳසැල් - වෛරසය පරීක්ෂණාගාරයකින් පිටවූ බවට සාක්ෂි අවමයි

https://t.co/DNSKl1Ph0S",1.38E+18,BizColombo
2015-05-09 12:09:55+00:00,C,2021-04-01 01:50:18+00:00,Truth First - Lanka,5180,839,FALSE,1,2,1,2,233821,"#Sinopharm #China නිෂ්පාදන ""සයිනොෆාම්"" #coronavirus #vaccine මෙරට භාවිතය සඳහා අනුමැතිය ලබාදී ඇත්තේ විද්‍යාත්මක පදනමකින් නොවන බව #SriLanka විශේෂඥ වෛද්‍යවරුන්ගේ සංගමය සඳහන් කරයි @GotabayaR @GMOAMU @ChinaEmbSL @chaturaalwis @ThiloDerana @HHShkMohd https://t.co/GzUJ8wKWTQ #SriLanka https://t.co/HI73x1vEOY",1.38E+18,ApiWenuwen
2015-11-02 06:38:04+00:00,C,2021-04-01 03:19:07+00:00,SLBC News,110,211,FALSE,0,0,0,0,8337,ජනවාරි 29 කොවිඩ් පළමු මාත්‍රාව ගත් අයට දෙවැනි මාත්‍රාව අප්‍රේල් 19 - SLBC News ( Sinhala ) https://t.co/IGXWZLSTgU via @SLBCnewslk https://t.co/61lIcZO9yn,1.38E+18,SLBCnewslk
2017-02-05 18:41:54+00:00,C,2021-04-01 03:22:10+00:00,Colombo Today,121,94,FALSE,0,0,0,0,5571,රුසියාවේ ස්පුට්නික් එන්නත් මාත්‍රා ලක්ෂ 70ක් මිලදී ගන්න රජය ගිවිසුම්ගත වෙයි https://t.co/s8hRfM51Ju,1.38E+18,ColomboToday1
2013-04-22 11:24:18+00:00,C,2021-04-01 14:18:04+00:00,Asian Mirror Sinhala,748,43,FALSE,1,1,0,0,21801,ශ්‍රී ලංකාවේ කොවිඩ්-19 වෛරසය සඳහා වූ එන්නත්කරණය අත්හිටුවයි https://t.co/LPPI7X1t3x https://t.co/i9T9svWVpD,1.38E+18,asianmirrorsin
2010-08-28 04:54:46+00:00,C,2021-04-02 11:40:45+00:00,Ada Derana Sinhala,110125,9,FALSE,-1,7,0,0,117430,"ඇස්ට්‍රාසෙනෙකා එන්නත ගැන ගත් තීරණය වෙනස් වෙයි

ඇස්ට්‍රාසෙනෙකා කොවිෂීල්ඩ් එන්නත් පළමු මාත්‍රාව ලබාදීමේ වැඩපිළිවෙල මෙරට තුළ ඉදිරියටත් සිදුවන බව වසංගත රෝග විද්‍යා ඒකකයේ ප්‍රධානී ප්‍රධාන වසංගත රෝග විද්‍යාඥ, විශේෂඥ වෛද්‍ය සුදත් සමරවීර මහතා පවසයි.

වැඩි විස්තර - https://t.co/pcstVhWM7A https://t.co/1Fc12WDogi",1.38E+18,adaderanasin
2020-09-12 04:09:51+00:00,C,2021-04-02 12:34:43+00:00,Dhivaina (දිවයිණ),8,41,FALSE,0,0,0,0,8056,"ඇස්ට්‍රාසෙනෙකා පළමු මාත්‍රාව ලබාදීම තවදුරටත් කොවිඩ් වෛරසය මර්දනය සදහා ඇස්ට්‍රාසෙනෙකා කොවිෂීල්ඩ් එන්නතේ පළමු මාත්‍රාව ලබාදීමේ වැඩපිළිවෙල මෙරට තුළ ඉදිරියටත් සිදුකරන බව සෞඛ්‍ය අමාත්‍යංශය පවසයි.වසංගත රෝග ...
https://t.co/cSMcQTFLqD",1.38E+18,dhivaina
2015-05-18 10:51:45+00:00,C,2021-04-02 14:53:39+00:00,ITN News,2007,3,FALSE,0,0,0,1,61737,ඇස්ට්‍රා සෙනෙකා පළමු මාත්‍රාව ගැන ගත් තීරණය වෙනස් වෙයි - Read More &gt;&gt;&gt; https://t.co/wq5sUTX5xy #LKA #SriLanka https://t.co/JRh9rtofZ9,1.38E+18,itnnewslk
2010-12-26 06:05:56+00:00,C,2021-04-04 01:00:33+00:00,lanka C news,28484,247,FALSE,0,3,0,0,115855,කොරෝනා එන්නත්කරණය පුද්ගලික රෝහල්වලට ඉල්ලයි…. https://t.co/0Hxhp9BIYD https://t.co/4wPj3bBuHc,1.38E+18,lankacnews
2014-02-07 16:31:06+00:00,C,2021-04-05 15:46:11+00:00,DIL ICT,84,782,FALSE,0,0,0,0,753,Covid 19 - කොරෝනා වලින් ආරක්ෂා වෙමු - අලුත්ම රෝග ලක්ෂණ සහ ඉන් ආරක්ෂාව  - Protect from Covid 19 Virus – Covid 19 - කොරෝනා ව�... https://t.co/xaOSpJtue8 https://t.co/NCowvoGhve,1.38E+18,dilict
2020-03-31 17:58:39+00:00,C,2021-04-06 06:47:22+00:00,noizenews,1019,28,FALSE,1,1,0,0,6015,තවත් “ස්පුට්නික් V”එන්නත් මිලියන 06ක් ශ්‍රී ලංකාවට https://t.co/Ray5jIbZ48,1.38E+18,NoizeNews
2020-06-18 12:40:56+00:00,C,2021-04-06 11:38:01+00:00,NewsNow,5,93,FALSE,1,0,0,0,1948,ප්‍රතිශක්තිකරණය ලද අය පමණක් මෙවර රාමාසානයේ දී මක්කමට ඇතුළු වීමට අවසර &gt;&gt;&gt; https://t.co/e6t1ON7Eba,1.38E+18,NewsNowMedia
2010-07-07 08:53:27+00:00,C,2021-04-07 11:21:50+00:00,Gossip Lanka News,6706,4,FALSE,0,1,0,0,34153,"කොරෝනා එන්නත්කරණ වැඩ පිළිවෙල යටතේ රුසියාවේ නිෂ්පාදිත ස්පුට්නික් V එන්නත් මාතර මිලියන 6ක්
මිලදී ගැනීමට කැබිනට් අනුමැතිය හිමිව ඇති බව සම කැබිනට් මාධ්‍ය ප්‍රකාශක අමාත්‍ය කෙහෙළිය
රඹුක්වැල්ල පවසයි.  

මේ සඳහා ඩොලර් මිලියන 69.65 මුදල් ප්‍රතිපාදන වෙන් කර ඇති බව… https://t.co/T5ISqVkQ3O",1.38E+18,gossiplanka
2016-07-08 13:28:00+00:00,C,2021-04-08 03:56:30+00:00,Rotaract_LawFacUOC,218,178,FALSE,0,1,1,1,1992,"පශ්චාත් ප්‍රසව මානසික අවපීඩනය යනු කුමක්ද මෙහි රෝග ලක්ෂණ ඔබ හදුනාගන්නේ කෙසේද ? එවැනි රෝගී තත්ත්වයකින් පිඩා විඳින පුද්ගලයෙකුට ඔබ ප්‍රතිකාර කළ යුත්තේ කෙසේද ? 
👩🏾‍🍼🤍",1.38E+18,Rotaract_LawFac
2013-07-09 18:41:12+00:00,C,2021-04-08 08:54:24+00:00,DHK ™,8499,720,FALSE,-1,2,1,0,85536,@darling____100 ඔව් මාත්‍රාව ඉක්මවා,1.38E+18,Devineni_Hari
2018-01-26 03:47:53+00:00,C,2021-04-08 09:08:38+00:00,Dinuk,2859,3242,FALSE,0,20,0,2,11395,ඩෙන්මාර්ක් / ඉරාකයේ ව්‍යාප්තවන B.1.428 කොවිඩ් ප්‍රභේදය ආසාදනය වූ අසාදිතයින් තිදෙනෙකු කොළඹ ප්‍රදේශයෙන් වාර්තා වී ඇති බව ශ්‍රී ජයවර්ධනපුර විශ්ව විද්‍යාලයේ ආසාත්මිකතා හා ප්‍රතිශක්ති විද්‍යාව සහ ශෛල ජෛව විද්‍යාතනයේ අධ්‍යක්ෂ වෛද්‍ය ආචාර්ය චන්දිම ජීවන්දර සඳහන්කර සිටිනවා  #lka #SriLanka,1.38E+18,22Dinuk
2011-08-09 03:29:46+00:00,C,2021-04-09 05:50:01+00:00,Hiru News,119923,54,FALSE,0,0,0,0,59969,"ඉන්දියාවත් ඇස්ට්‍රාසෙනිකා එන්නත පිළිබඳ ඇගයීමක් අරඹයි
වැඩි විස්තර &gt;&gt;&gt; https://t.co/qX922ZyzF8

#HiruNews #lka #SriLanka #AstraZenaca https://t.co/QvIr1NcjJ6",1.38E+18,hirunews
2015-05-04 16:54:28+00:00,C,2021-04-10 12:05:30+00:00,Ashanthi,1625,473,FALSE,-1,2,0,0,10075,"වයස අ1ත් 6ත් අතර දරුවන්ට සිරුරේ බර කිලෝග්‍රෑමයකට පැරසිටමෝල් mg150කට වඩා ගත් විටදීත් වැඩිහිටි අයෙකුට දිනක්‌ තුළ ආසන්න වශයෙන් පැරසිටමෝල් ග්‍රැම්7.5වඩා ගත් විටදීත් එය සිරුරට හානිදායක වනුඇත.
පැරසිටමෝල් අධිමාත්‍රාවක්‌ ගත්විට එයසිරුර තුළදක්‌වන ක්‍රියාකාරිත්වය මත රෝගලක්‌ෂණ ඇතිකරනු ලැබේ https://t.co/yCaIqohcl7",1.38E+18,AshWarunasuriya
2015-05-18 10:51:45+00:00,C,2021-04-11 12:14:45+00:00,ITN News,2007,3,FALSE,1,1,0,0,61737,කොරෝනා එන්නතේ දෙවෙනි මාත්‍රාව සති 10කින්ද? 12කින්ද? තීරණය හෙට - Read More &gt;&gt;&gt; https://t.co/2eQfUfut8H #LKA #SriLanka https://t.co/xsp5G4EOSG,1.38E+18,itnnewslk
2015-05-19 06:51:20+00:00,C,2021-04-12 05:29:32+00:00,Fast News,1547,0,FALSE,1,0,0,0,84780,"කොවිඩ් එන්නත් දෙවන මාත්‍රාව ගැන කතාකරන්න එන්නත් කමිටුව අද රැස්වේ https://t.co/GMvxHCqYD4 
#SriLanka #Lka #FastNews",1.38E+18,FastNews_LK
2011-12-25 04:37:23+00:00,C,2021-04-12 07:00:20+00:00,Lankatruth.com,288,246,FALSE,0,0,0,0,3542,කොවිඩ් දෙවන මාත්‍රාව ගැන අවසන් තීරණය අද - https://t.co/yu8OfqEaUe,1.38E+18,Lankatruth
